Review_ID,Transaction_ID,Product_ID,Rating,Review_Text
735,6396,89,4,The fit is perfect.
736,6453,58,4,Absolutely love this!
737,3133,61,5,Absolutely love this!
738,8914,108,4,Absolutely love this!
739,4322,64,4,The fit is perfect.
740,9417,93,4,Great material and super soft.
741,6309,30,5,The fit is perfect.
742,922,109,1,Shrinks instantly in the wash.
743,3384,89,5,Great material and super soft.
744,3881,122,4,Great material and super soft.
745,7837,126,5,Looks exactly like the picture.
746,6827,19,5,Absolutely love this!
747,11,36,4,Looks exactly like the picture.
748,4383,27,4,The fit is perfect.
749,2418,140,3,It's okay.
750,3934,77,5,The fit is perfect.
751,5835,46,4,Highly recommend this item.
752,8615,11,4,The fit is perfect.
753,5101,47,5,The fit is perfect.
754,1938,147,5,Absolutely love this!
755,5022,101,3,It's okay.
756,7045,105,4,Absolutely love this!
757,4844,11,4,Absolutely love this!
758,5129,32,4,Looks exactly like the picture.
759,4743,105,4,Looks exactly like the picture.
760,4465,110,4,Absolutely love this!
761,2485,148,4,Looks exactly like the picture.
762,7529,98,5,Looks exactly like the picture.
763,2535,52,2,Zipper broke on the second day.
764,8726,89,4,Looks exactly like the picture.
765,4504,147,3,"Not bad, but shipping took a while."
766,8052,57,1,"Way too small, I can't even zip it."
767,5340,115,3,Runs a bit small but works.
768,4950,67,4,The fit is perfect.
769,5248,67,5,Absolutely love this!
770,4881,97,1,"Way too small, I can't even zip it."
771,3616,141,1,Shrinks instantly in the wash.
772,7560,87,5,Absolutely love this!
773,3338,37,2,Shrinks instantly in the wash.
774,9349,97,5,Looks exactly like the picture.
775,1039,138,3,"Not bad, but shipping took a while."
776,1607,105,5,Absolutely love this!
777,5174,109,4,The fit is perfect.
778,748,73,5,Absolutely love this!
779,1742,137,5,Looks exactly like the picture.
780,1189,103,4,The fit is perfect.
781,6700,113,2,Sizes are completely wrong.
782,3072,42,5,Looks exactly like the picture.
783,2359,100,4,Absolutely love this!
784,136,94,1,Sizes are completely wrong.
785,1878,121,1,Colors faded fast.
786,8630,62,5,Looks exactly like the picture.
787,8491,31,3,"Not bad, but shipping took a while."
788,4699,140,4,The fit is perfect.
789,9092,109,4,Looks exactly like the picture.
790,3781,39,5,The fit is perfect.
791,9488,98,5,Highly recommend this item.
792,5516,136,5,Looks exactly like the picture.
793,1433,98,3,Average quality.
794,2743,33,5,Absolutely love this!
795,5919,66,3,Decent for the price.
796,7213,21,4,Looks exactly like the picture.
797,764,80,4,Looks exactly like the picture.
798,3046,85,1,Sizes are completely wrong.
799,8860,56,5,Great material and super soft.
800,1929,46,2,Shrinks instantly in the wash.
801,1619,54,4,Great material and super soft.
802,6010,95,5,Looks exactly like the picture.
803,1731,26,5,Absolutely love this!
804,3856,69,2,Stitching came undone.
805,8945,75,4,Looks exactly like the picture.
806,2708,12,5,Absolutely love this!
807,2577,105,4,The fit is perfect.
808,2949,128,4,Highly recommend this item.
809,4690,55,3,Decent for the price.
810,1079,42,4,Great material and super soft.
811,8263,77,5,Highly recommend this item.
812,6924,83,4,Highly recommend this item.
813,6426,141,4,The fit is perfect.
814,6660,30,4,The fit is perfect.
815,1563,34,4,Highly recommend this item.
816,709,59,1,Shrinks instantly in the wash.
817,5494,114,3,"Not bad, but shipping took a while."
818,5213,48,4,Highly recommend this item.
819,510,81,4,Looks exactly like the picture.
820,4303,78,4,Highly recommend this item.
821,6799,138,4,Absolutely love this!
822,5720,29,4,Looks exactly like the picture.
823,3551,96,3,Runs a bit small but works.
824,1766,8,5,Great material and super soft.
825,4263,1,4,Absolutely love this!
826,9225,123,1,Shrinks instantly in the wash.
827,104,123,1,Stitching came undone.
828,2214,105,5,Highly recommend this item.
829,4081,13,3,Decent for the price.
830,1920,23,5,The fit is perfect.
831,3147,5,2,"Way too small, I can't even zip it."
832,3298,122,5,Highly recommend this item.
833,3435,77,5,Looks exactly like the picture.
834,712,41,4,Looks exactly like the picture.
835,5843,137,1,"Way too small, I can't even zip it."
836,5279,99,3,"Not bad, but shipping took a while."
837,3598,54,4,Looks exactly like the picture.
838,9277,76,4,Looks exactly like the picture.
839,9351,123,3,Average quality.
840,1865,59,1,"Way too small, I can't even zip it."
841,1748,48,4,Great material and super soft.
842,1394,42,4,The fit is perfect.
843,713,38,3,Average quality.
844,9256,51,1,Sizes are completely wrong.
845,1617,72,5,Looks exactly like the picture.
846,4756,46,4,Great material and super soft.
847,9480,113,5,Highly recommend this item.
848,8760,83,4,Looks exactly like the picture.
849,3300,61,1,Zipper broke on the second day.
850,3482,92,4,Highly recommend this item.
851,6197,123,4,Absolutely love this!
852,6087,114,5,The fit is perfect.
853,4095,72,4,Highly recommend this item.
854,1719,89,3,Average quality.
855,7424,92,5,Highly recommend this item.
856,2252,68,4,Highly recommend this item.
857,6951,68,5,Highly recommend this item.
858,9511,58,5,Highly recommend this item.
859,9481,56,3,Runs a bit small but works.
860,8241,90,4,Great material and super soft.
861,8389,89,4,Great material and super soft.
862,5675,123,4,Looks exactly like the picture.
863,4902,104,4,The fit is perfect.
864,8060,142,5,The fit is perfect.
865,6401,114,5,Great material and super soft.
866,213,7,3,Runs a bit small but works.
867,2338,129,2,Colors faded fast.
868,9377,96,4,Great material and super soft.
869,8291,44,3,It's okay.
870,324,45,5,Looks exactly like the picture.
871,3025,16,4,Absolutely love this!
872,3038,49,4,Absolutely love this!
873,7310,92,1,Sizes are completely wrong.
874,5441,37,5,Looks exactly like the picture.
875,8158,96,2,Zipper broke on the second day.
876,7204,50,5,Highly recommend this item.
877,8604,32,4,Highly recommend this item.
878,2817,146,5,Great material and super soft.
879,7378,82,4,Great material and super soft.
880,8596,27,2,Colors faded fast.
881,3535,88,5,Looks exactly like the picture.
882,4289,108,2,Colors faded fast.
883,8211,120,4,Great material and super soft.
884,1747,63,3,It's okay.
885,4345,26,5,Absolutely love this!
886,7350,61,5,Great material and super soft.
887,4171,55,4,Absolutely love this!
888,7822,149,4,Great material and super soft.
889,8911,80,5,Absolutely love this!
890,7646,118,1,Zipper broke on the second day.
891,4428,36,5,The fit is perfect.
892,6238,38,3,Runs a bit small but works.
893,7067,30,5,The fit is perfect.
894,8297,12,5,Highly recommend this item.
895,4210,22,5,Looks exactly like the picture.
896,2679,96,4,Great material and super soft.
897,7712,57,4,Absolutely love this!
898,701,3,4,Great material and super soft.
899,775,58,1,Shrinks instantly in the wash.
900,2125,17,4,Highly recommend this item.
901,1551,36,4,Highly recommend this item.
902,872,99,5,The fit is perfect.
903,2288,65,4,The fit is perfect.
904,240,107,2,"Shrinks instantly in the wash. Also, the pockets are weird."
905,8408,17,4,Highly recommend this item.
906,4356,61,4,Absolutely love this!
907,2674,121,3,Average quality.
908,9332,112,3,Decent for the price.
909,3470,74,5,Highly recommend this item.
910,8929,93,4,The fit is perfect.
911,7960,27,4,Great material and super soft.
912,9380,55,4,Absolutely love this!
913,1316,31,5,Highly recommend this item.
914,5722,121,3,Average quality.
915,409,83,5,Looks exactly like the picture.
916,1489,64,2,Sizes are completely wrong.
917,2527,132,5,Looks exactly like the picture.
918,4186,142,4,Great material and super soft.
919,5853,97,4,Absolutely love this!
920,6931,145,4,Looks exactly like the picture.
921,5437,66,4,Absolutely love this!
922,1072,96,2,Colors faded fast.
923,3414,12,5,Highly recommend this item.
924,6629,121,3,"Not bad, but shipping took a while."
925,8846,100,5,Great material and super soft.
926,9504,146,5,Looks exactly like the picture.
927,6504,4,4,The fit is perfect.
928,2215,122,5,Great material and super soft.
929,1251,83,4,The fit is perfect.
930,8880,74,2,"Shrinks instantly in the wash. Also, the pockets are weird."
931,7909,1,5,Absolutely love this!
932,293,93,4,Absolutely love this!
933,4160,90,4,Looks exactly like the picture.
934,4886,22,4,Looks exactly like the picture.
935,8112,56,4,Great material and super soft.
936,5060,130,5,The fit is perfect.
937,1104,32,2,"Way too small, I can't even zip it."
938,8081,49,4,The fit is perfect.
939,1430,26,4,Great material and super soft.
940,354,98,4,Highly recommend this item.
941,305,140,4,Looks exactly like the picture.
942,2303,24,3,It's okay.
943,4061,141,2,Colors faded fast.
944,475,21,3,"Not bad, but shipping took a while."
945,7087,5,5,Great material and super soft.
946,1759,61,2,Sizes are completely wrong.
947,2421,94,5,The fit is perfect.
948,1011,44,5,The fit is perfect.
949,3724,86,5,Highly recommend this item.
950,7745,149,5,Absolutely love this!
951,648,25,3,Average quality.
952,1414,109,3,"Not bad, but shipping took a while."
953,2116,96,4,Absolutely love this!
954,1517,52,3,Decent for the price.
955,4878,135,5,Highly recommend this item.
956,4042,35,4,Highly recommend this item.
957,8741,6,5,Absolutely love this!
958,796,106,2,"Terrible material, feels cheap."
959,5984,123,5,Highly recommend this item.
960,7762,46,3,Runs a bit small but works.
961,4908,111,4,Absolutely love this!
962,3782,95,4,Great material and super soft.
963,746,31,5,The fit is perfect.
964,2974,76,4,Great material and super soft.
965,6148,30,5,Highly recommend this item.
966,5788,35,5,Looks exactly like the picture.
967,2292,116,5,Great material and super soft.
968,4863,17,2,"Way too small, I can't even zip it."
969,380,3,5,Looks exactly like the picture.
970,7359,101,5,Looks exactly like the picture.
971,8243,138,2,Colors faded fast.
972,6298,98,2,"Terrible material, feels cheap."
973,3525,132,2,Zipper broke on the second day.
974,6857,67,1,"Way too small, I can't even zip it."
975,3170,117,4,Absolutely love this!
976,7111,83,5,Highly recommend this item.
977,24,20,4,Looks exactly like the picture.
978,2693,77,4,Highly recommend this item.
979,6694,1,5,The fit is perfect.
980,7121,88,3,"Not bad, but shipping took a while."
981,2664,36,5,The fit is perfect.
982,6112,147,4,The fit is perfect.
983,5265,150,4,The fit is perfect.
984,8436,33,4,Absolutely love this!
985,5422,38,4,Absolutely love this!
986,6595,56,2,Colors faded fast.
987,3788,100,5,Great material and super soft.
988,6955,106,3,"Not bad, but shipping took a while."
989,6762,65,5,Looks exactly like the picture.
990,6506,149,4,Looks exactly like the picture.
991,4731,104,2,"Terrible material, feels cheap."
992,7743,40,4,Absolutely love this!
993,1124,43,3,Decent for the price.
994,8570,97,5,Highly recommend this item.
995,4000,118,5,The fit is perfect.
996,1963,10,5,Absolutely love this!
997,2868,41,1,"Way too small, I can't even zip it."
998,6745,143,4,Absolutely love this!
999,8024,80,4,Looks exactly like the picture.
1000,654,87,5,Great material and super soft.
1001,4956,27,2,"Terrible material, feels cheap."
1002,8346,13,4,Great material and super soft.
1003,6985,76,4,The fit is perfect.
1004,4751,139,3,"Not bad, but shipping took a while."
1005,1569,64,4,The fit is perfect.
1006,7270,40,4,Highly recommend this item.
1007,4274,141,5,Absolutely love this!
1008,8467,88,5,Absolutely love this!
1009,6672,44,4,Looks exactly like the picture.
1010,9182,121,4,Looks exactly like the picture.
1011,4774,53,3,It's okay.
1012,4798,15,5,Highly recommend this item.
1013,612,127,5,Looks exactly like the picture.
1014,5397,91,5,Great material and super soft.
1015,7244,20,5,Great material and super soft.
1016,8751,116,4,Highly recommend this item.
1017,7826,1,5,Absolutely love this!
1018,3622,43,4,Looks exactly like the picture.
1019,1806,78,4,Absolutely love this!
1020,7290,125,5,Looks exactly like the picture.
1021,555,75,2,"Way too small, I can't even zip it."
1022,3146,133,1,Colors faded fast.
1023,512,117,4,Absolutely love this!
1024,8778,141,4,The fit is perfect.
1025,5519,20,5,Absolutely love this!
1026,968,109,2,Shrinks instantly in the wash.
1027,7749,33,2,"Terrible material, feels cheap."
1028,1218,53,2,"Terrible material, feels cheap."
1029,7732,75,1,Colors faded fast.
1030,4587,86,2,Colors faded fast.
1031,2037,50,4,Great material and super soft.
1032,3032,8,4,Absolutely love this!
1033,8978,130,5,Looks exactly like the picture.
1034,2826,100,5,Looks exactly like the picture.
1035,1157,69,4,Great material and super soft.
1036,2871,18,2,"Way too small, I can't even zip it."
1037,6863,39,2,"Terrible material, feels cheap."
1038,8553,21,5,Great material and super soft.
1039,935,4,4,Highly recommend this item.
1040,4231,145,5,Highly recommend this item.
1041,3321,38,5,Great material and super soft.
1042,8808,57,5,Absolutely love this!
1043,3686,140,5,Highly recommend this item.
1044,6840,140,4,Great material and super soft.
1045,9483,32,4,The fit is perfect.
1046,5840,143,5,Great material and super soft.
1047,6342,50,4,Highly recommend this item.
1048,8240,52,2,Shrinks instantly in the wash.
1049,1663,105,4,Great material and super soft.
1050,2520,6,4,Looks exactly like the picture.
1051,59,133,5,The fit is perfect.
1052,8433,45,4,Absolutely love this!
1053,4036,21,4,Looks exactly like the picture.
1054,4075,35,5,Looks exactly like the picture.
1055,7129,85,5,Absolutely love this!
1056,3870,48,4,Great material and super soft.
1057,7693,10,3,It's okay.
1058,1537,36,4,The fit is perfect.
1059,1528,53,4,The fit is perfect.
1060,677,81,2,Stitching came undone.
1061,2930,59,3,Average quality.
1062,4512,12,5,Absolutely love this!
1063,4895,40,4,The fit is perfect.
1064,2847,85,4,Absolutely love this!
1065,2738,131,3,Decent for the price.
1066,2088,2,4,Highly recommend this item.
1067,6991,80,5,Highly recommend this item.
1068,8248,130,3,Runs a bit small but works.
1069,1148,98,1,Sizes are completely wrong.
1070,867,36,4,The fit is perfect.
1071,2606,138,5,Looks exactly like the picture.
1072,4538,87,4,Looks exactly like the picture.
1073,6756,123,2,Zipper broke on the second day.
1074,8114,26,4,Highly recommend this item.
1075,3947,15,5,Absolutely love this!
1076,9382,58,3,Decent for the price.
1077,4320,23,4,Highly recommend this item.
1078,1184,146,4,Looks exactly like the picture.
1079,9235,116,3,Average quality.
1080,9253,30,5,Great material and super soft.
1081,6819,130,5,Absolutely love this!
1082,4040,1,4,The fit is perfect.
1083,8119,61,3,"Not bad, but shipping took a while."
1084,1733,103,2,"Terrible material, feels cheap."
1085,7164,60,4,The fit is perfect.
1086,9057,105,4,Highly recommend this item.
1087,7583,26,3,Average quality.
1088,2440,96,2,"Way too small, I can't even zip it."
1089,6383,40,2,Stitching came undone.
1090,4057,15,5,Great material and super soft.
1091,3334,15,5,Highly recommend this item.
1092,2524,114,5,Highly recommend this item.
1093,767,144,3,Decent for the price.
1094,3922,118,5,Looks exactly like the picture.
1095,1248,92,2,Zipper broke on the second day.
1096,8132,139,4,Highly recommend this item.
1097,7329,9,5,The fit is perfect.
1098,463,71,4,Absolutely love this!
1099,2414,67,4,Absolutely love this!
1100,6583,1,2,Shrinks instantly in the wash.
1101,6253,145,2,Sizes are completely wrong.
1102,4783,121,4,Looks exactly like the picture.
1103,6324,118,4,Looks exactly like the picture.
1104,7498,87,5,Looks exactly like the picture.
1105,4607,20,4,Highly recommend this item.
1106,7294,131,4,Great material and super soft.
1107,829,28,1,Zipper broke on the second day.
1108,5850,51,3,It's okay.
1109,7804,35,5,Looks exactly like the picture.
1110,1666,108,2,Stitching came undone.
1111,1447,124,4,Great material and super soft.
1112,8062,99,3,"Not bad, but shipping took a while."
1113,2886,34,5,Looks exactly like the picture.
1114,6005,128,5,The fit is perfect.
1115,5771,150,3,Average quality.
1116,1373,39,3,Average quality.
1117,9421,144,4,The fit is perfect.
1118,7360,47,4,Great material and super soft.
1119,3060,120,3,Average quality.
1120,8313,144,5,The fit is perfect.
1121,222,21,3,"Not bad, but shipping took a while."
1122,7181,56,5,Absolutely love this!
1123,859,88,4,Great material and super soft.
1124,7415,44,2,Shrinks instantly in the wash.
1125,7470,12,4,Looks exactly like the picture.
1126,3315,68,4,Great material and super soft.
1127,5698,99,3,Average quality.
1128,6690,143,4,Looks exactly like the picture.
1129,6565,86,3,Runs a bit small but works.
1130,995,4,3,It's okay.
1131,7086,35,3,"Not bad, but shipping took a while."
1132,731,12,4,Looks exactly like the picture.
1133,4128,40,3,Average quality.
1134,1356,98,4,The fit is perfect.
1135,8409,129,4,The fit is perfect.
1136,2459,127,4,Looks exactly like the picture.
1137,9366,129,5,Absolutely love this!
1138,466,100,5,Absolutely love this!
1139,3449,77,4,Absolutely love this!
1140,158,138,4,The fit is perfect.
1141,2699,104,3,"Not bad, but shipping took a while."
1142,1738,126,5,The fit is perfect.
1143,3173,37,1,"Terrible material, feels cheap."
1144,186,23,4,Absolutely love this!
1145,1003,12,5,Looks exactly like the picture.
1146,8257,82,2,"Terrible material, feels cheap."
1147,401,82,3,"Not bad, but shipping took a while."
1148,8170,146,4,Highly recommend this item.
1149,3533,58,4,Great material and super soft.
1150,6623,141,5,Great material and super soft.
1151,2936,17,5,Highly recommend this item.
1152,4696,28,2,Sizes are completely wrong.
1153,7738,21,1,"Terrible material, feels cheap."
1154,5832,66,4,The fit is perfect.
1155,7857,69,4,The fit is perfect.
1156,1942,57,4,Highly recommend this item.
1157,4750,70,3,It's okay.
1158,2518,42,4,Highly recommend this item.
1159,2856,111,4,Highly recommend this item.
1160,6134,21,4,Great material and super soft.
1161,3444,102,4,Great material and super soft.
1162,7830,66,4,Looks exactly like the picture.
1163,6829,71,4,Looks exactly like the picture.
1164,2466,78,2,Sizes are completely wrong.
1165,1010,38,2,Shrinks instantly in the wash.
1166,1176,126,4,Absolutely love this!
1167,8999,116,4,Highly recommend this item.
1168,5404,70,4,Looks exactly like the picture.
1169,6291,12,4,Highly recommend this item.
1170,3112,83,4,Highly recommend this item.
1171,6138,70,5,Great material and super soft.
1172,1473,38,3,Decent for the price.
1173,8626,113,3,Runs a bit small but works.
1174,880,38,2,"Terrible material, feels cheap."
1175,6692,104,4,Looks exactly like the picture.
1176,2058,43,4,Looks exactly like the picture.
1177,7877,129,3,Runs a bit small but works.
1178,3568,118,4,The fit is perfect.
1179,1598,81,2,"Terrible material, feels cheap."
1180,2056,7,4,Great material and super soft.
1181,3028,97,4,Absolutely love this!
1182,884,136,5,Highly recommend this item.
1183,7690,70,2,Shrinks instantly in the wash.
1184,3208,112,5,Highly recommend this item.
1185,212,122,5,The fit is perfect.
1186,9361,150,3,Average quality.
1187,6418,149,3,Average quality.
1188,7958,124,4,Absolutely love this!
1189,5007,127,5,Absolutely love this!
1190,2465,53,5,The fit is perfect.
1191,5382,118,4,Great material and super soft.
1192,5146,83,5,The fit is perfect.
1193,2819,24,1,Shrinks instantly in the wash.
1194,4103,39,1,Colors faded fast.
1195,8201,14,5,Absolutely love this!
1196,4047,18,5,Looks exactly like the picture.
1197,8802,58,4,Great material and super soft.
1198,8759,142,5,Looks exactly like the picture.
1199,2134,87,5,Great material and super soft.
1200,2944,70,5,Highly recommend this item.
1201,4632,68,5,Great material and super soft.
1202,915,78,5,The fit is perfect.
1203,13,100,3,Average quality.
1204,8856,97,5,Highly recommend this item.
1205,5799,130,3,Runs a bit small but works.
1206,737,2,5,Great material and super soft.
1207,454,142,4,Highly recommend this item.
1208,1786,67,4,Absolutely love this!
1209,928,73,4,The fit is perfect.
1210,5563,36,2,"Way too small, I can't even zip it."
1211,38,14,3,"Not bad, but shipping took a while."
1212,6688,144,5,The fit is perfect.
1213,9537,82,5,Absolutely love this!
1214,8666,149,4,Highly recommend this item.
1215,941,26,5,Looks exactly like the picture.
1216,3949,81,5,Looks exactly like the picture.
1217,9354,92,4,Absolutely love this!
1218,4662,30,1,Zipper broke on the second day.
1219,8618,118,5,The fit is perfect.
1220,4055,21,4,The fit is perfect.
1221,739,77,5,The fit is perfect.
1222,539,122,5,Highly recommend this item.
1223,2906,82,5,Great material and super soft.
1224,6702,100,4,Absolutely love this!
1225,3371,66,3,Runs a bit small but works.
1226,4514,116,4,The fit is perfect.
1227,5793,80,4,Absolutely love this!
1228,1286,26,1,"Terrible material, feels cheap."
1229,2165,95,4,Great material and super soft.
1230,2393,72,4,Looks exactly like the picture.
1231,7177,113,5,Absolutely love this!
1232,8780,6,2,Colors faded fast.
1233,2933,28,4,Absolutely love this!
1234,7685,39,1,Sizes are completely wrong.
1235,7871,147,2,"Terrible material, feels cheap."
1236,3704,62,2,"Way too small, I can't even zip it."
1237,2514,17,5,Looks exactly like the picture.
1238,5633,91,2,Sizes are completely wrong.
1239,2229,140,5,Highly recommend this item.
1240,4864,59,3,Decent for the price.
1241,6728,97,5,Absolutely love this!
1242,4190,48,5,Great material and super soft.
1243,8750,91,5,Looks exactly like the picture.
1244,4234,47,5,The fit is perfect.
1245,3863,92,5,The fit is perfect.
1246,6498,14,5,Absolutely love this!
1247,2570,131,4,Absolutely love this!
1248,1559,29,3,Average quality.
1249,6119,39,3,Runs a bit small but works.
1250,5448,80,3,Runs a bit small but works.
1251,2192,66,4,Highly recommend this item.
1252,6806,54,4,Highly recommend this item.
1253,1401,20,5,Looks exactly like the picture.
1254,9055,142,5,Absolutely love this!
1255,5764,17,4,The fit is perfect.
1256,9246,127,4,Absolutely love this!
1257,5795,52,5,Great material and super soft.
1258,6508,14,3,It's okay.
1259,6366,1,5,Absolutely love this!
1260,2030,122,3,Average quality.
1261,2639,41,4,Highly recommend this item.
1262,7847,66,3,Decent for the price.
1263,8289,17,5,Great material and super soft.
1264,5498,81,4,Absolutely love this!
1265,9124,126,3,Decent for the price.
1266,7986,147,3,It's okay.
1267,1531,6,4,Looks exactly like the picture.
1268,8273,61,5,The fit is perfect.
1269,4588,27,5,Great material and super soft.
1270,8734,2,4,Highly recommend this item.
1271,3460,43,4,Absolutely love this!
1272,1916,131,4,Great material and super soft.
1273,2026,83,5,Highly recommend this item.
1274,1544,60,5,Absolutely love this!
1275,7459,11,4,Highly recommend this item.
1276,8200,103,5,Absolutely love this!
1277,6327,34,4,Absolutely love this!
1278,3774,92,5,Looks exactly like the picture.
1279,6766,45,5,The fit is perfect.
1280,8619,87,5,The fit is perfect.
1281,8399,126,5,The fit is perfect.
1282,5508,85,3,Decent for the price.
1283,5629,145,5,Absolutely love this!
1284,6486,53,4,The fit is perfect.
1285,1296,20,3,Runs a bit small but works.
1286,5859,103,4,Looks exactly like the picture.
1287,6068,2,5,Highly recommend this item.
1288,5723,144,2,Zipper broke on the second day.
1289,6965,134,4,The fit is perfect.
1290,2983,104,4,The fit is perfect.
1291,4247,124,1,"Terrible material, feels cheap."
1292,5505,105,3,It's okay.
1293,1154,150,5,The fit is perfect.
1294,9334,57,5,Looks exactly like the picture.
1295,8237,91,3,Average quality.
1296,6909,87,5,The fit is perfect.
1297,2139,14,5,Looks exactly like the picture.
1298,4473,78,4,Highly recommend this item.
1299,6976,96,5,Looks exactly like the picture.
1300,606,66,5,Absolutely love this!
1301,5047,85,4,Highly recommend this item.
1302,4716,100,3,Runs a bit small but works.
1303,2013,65,5,Great material and super soft.
1304,9381,124,4,The fit is perfect.
1305,7056,60,2,"Terrible material, feels cheap."
1306,3980,132,4,The fit is perfect.
1307,7594,46,4,Absolutely love this!
1308,7883,48,5,Highly recommend this item.
1309,497,36,4,Looks exactly like the picture.
1310,5821,38,3,It's okay.
1311,759,124,4,Great material and super soft.
1312,8359,54,4,Absolutely love this!
1313,2914,143,3,It's okay.
1314,1023,109,4,Absolutely love this!
1315,8349,26,5,Looks exactly like the picture.
1316,3661,48,1,Shrinks instantly in the wash.
1317,2046,84,4,Highly recommend this item.
1318,1058,130,4,The fit is perfect.
1319,5376,79,3,Runs a bit small but works.
1320,2863,37,4,Absolutely love this!
1321,2305,149,4,Absolutely love this!
1322,7531,34,5,Highly recommend this item.
1323,4197,12,3,Average quality.
1324,2486,79,5,Great material and super soft.
1325,3096,3,2,Sizes are completely wrong.
1326,2955,103,5,The fit is perfect.
1327,7469,122,4,Looks exactly like the picture.
1328,8752,57,5,Absolutely love this!
1329,725,14,3,Decent for the price.
1330,3129,67,4,The fit is perfect.
1331,4993,41,3,Decent for the price.
1332,5480,99,5,Absolutely love this!
1333,1128,113,4,Looks exactly like the picture.
1334,7747,27,4,Highly recommend this item.
1335,5711,147,5,Absolutely love this!
1336,4487,90,4,Looks exactly like the picture.
1337,2727,37,5,Looks exactly like the picture.
1338,4695,101,4,Great material and super soft.
1339,3209,38,5,Looks exactly like the picture.
1340,150,32,4,Looks exactly like the picture.
1341,3471,116,4,Absolutely love this!
1342,4685,126,3,"Not bad, but shipping took a while."
1343,5677,13,5,Great material and super soft.
1344,9528,59,4,The fit is perfect.
1345,8245,130,4,Absolutely love this!
1346,3211,27,5,Absolutely love this!
1347,1818,59,1,Shrinks instantly in the wash.
1348,9302,131,5,Absolutely love this!
1349,8876,38,5,Absolutely love this!
1350,4468,74,5,Highly recommend this item.
1351,5235,145,5,Highly recommend this item.
1352,5992,60,4,The fit is perfect.
1353,4989,146,3,It's okay.
1354,4093,14,5,Great material and super soft.
1355,4395,150,4,Great material and super soft.
1356,1740,5,3,It's okay.
1357,551,37,5,Absolutely love this!
1358,3071,119,4,Highly recommend this item.
1359,4194,124,5,Absolutely love this!
1360,7843,106,5,Absolutely love this!
1361,18,98,5,Highly recommend this item.
1362,1374,148,5,Looks exactly like the picture.
1363,3610,64,5,Looks exactly like the picture.
1364,7900,47,5,The fit is perfect.
1365,4354,76,4,Absolutely love this!
1366,2629,93,3,"Not bad, but shipping took a while."
1367,4373,40,5,Highly recommend this item.
1368,4985,31,5,Highly recommend this item.
1369,3871,68,4,Great material and super soft.
1370,3102,39,1,Shrinks instantly in the wash.
1371,7570,26,4,Absolutely love this!
1372,1096,99,2,Shrinks instantly in the wash.
1373,5059,13,5,Looks exactly like the picture.
1374,7889,93,5,The fit is perfect.
1375,7615,105,3,Runs a bit small but works.
1376,4484,5,4,Great material and super soft.
1377,4891,53,2,Colors faded fast.
1378,169,48,5,The fit is perfect.
1379,6587,29,4,Looks exactly like the picture.
1380,9090,46,4,The fit is perfect.
1381,2575,55,4,Looks exactly like the picture.
1382,5293,28,2,Colors faded fast.
1383,2971,33,4,The fit is perfect.
1384,7333,102,2,Colors faded fast.
1385,5529,43,4,Great material and super soft.
1386,8926,108,1,Sizes are completely wrong.
1387,1689,65,4,Looks exactly like the picture.
1388,4203,37,5,Absolutely love this!
1389,5197,29,5,Great material and super soft.
1390,5664,94,5,Great material and super soft.
1391,719,106,5,Absolutely love this!
1392,8086,4,2,"Way too small, I can't even zip it."
1393,7073,32,2,Colors faded fast.
1394,1299,112,4,Highly recommend this item.
1395,7317,72,5,Absolutely love this!
1396,3913,130,5,Absolutely love this!
1397,6443,101,1,Colors faded fast.
1398,4831,18,4,Looks exactly like the picture.
1399,9466,29,3,"Not bad, but shipping took a while."
1400,2457,36,5,The fit is perfect.
1401,1288,47,4,Highly recommend this item.
1402,5530,77,2,"Way too small, I can't even zip it."
1403,6774,71,4,The fit is perfect.
1404,3166,4,4,Highly recommend this item.
1405,7895,79,5,Looks exactly like the picture.
1406,3206,66,1,Zipper broke on the second day.
1407,3609,77,5,Great material and super soft.
1408,5260,40,4,The fit is perfect.
1409,1684,112,5,Absolutely love this!
1410,2345,130,5,Great material and super soft.
1411,8949,19,3,Average quality.
1412,7302,57,2,Stitching came undone.
1413,5287,123,5,Looks exactly like the picture.
1414,2689,93,3,"Not bad, but shipping took a while."
1415,6047,127,5,Absolutely love this!
1416,1982,81,5,Looks exactly like the picture.
1417,450,130,5,The fit is perfect.
1418,8367,88,3,It's okay.
1419,810,150,4,The fit is perfect.
1420,9410,91,4,The fit is perfect.
1421,5885,107,1,Sizes are completely wrong.
1422,811,50,5,Highly recommend this item.
1423,3054,33,5,Absolutely love this!
1424,6245,78,4,The fit is perfect.
1425,5362,2,5,Great material and super soft.
1426,8593,24,3,It's okay.
1427,1624,117,4,Great material and super soft.
1428,7418,30,5,Great material and super soft.
1429,2729,24,5,Looks exactly like the picture.
1430,6392,69,4,Highly recommend this item.
1431,5844,49,5,Highly recommend this item.
1432,2115,63,4,Absolutely love this!
1433,1407,15,3,It's okay.
1434,683,148,3,Decent for the price.
1435,4702,43,5,Great material and super soft.
1436,3465,147,3,Runs a bit small but works.
1437,7468,129,4,The fit is perfect.
1438,6544,51,4,Highly recommend this item.
1439,3239,114,5,Looks exactly like the picture.
1440,4152,66,4,Highly recommend this item.
1441,3906,75,3,Average quality.
1442,5915,36,3,It's okay.
1443,6210,128,4,Looks exactly like the picture.
